Source,Target,Type,Id,Label
BJ,BZ,Undirected,732,3.8.19
DU,BZ,Undirected,733,3.8.19
JV,TH,Undirected,734,3.8.19
BB,GU,Undirected,735,3.8.20
BB,QU,Undirected,736,3.8.20
GU,QU,Undirected,737,3.8.20
TH,BB,Undirected,738,3.8.20
PN,BJ,Undirected,739,3.8.20
PN,DU,Undirected,740,3.8.20
BJ,DU,Undirected,741,3.8.20
TH,JV,Undirected,742,3.8.20
GU,TH,Undirected,743,3.8.20
JV,PN,Undirected,744,3.8.20
JV,TH,Undirected,745,3.8.20
PN,TH,Undirected,746,3.8.20
JV,PN,Undirected,747,3.8.20
JV,BJ,Undirected,748,3.8.20
JV,DU,Undirected,749,3.8.20
JV,GU,Undirected,750,3.8.20
JV,BB,Undirected,751,3.8.20
JV,QU,Undirected,752,3.8.20
PN,BJ,Undirected,753,3.8.20
PN,DU,Undirected,754,3.8.20
PN,GU,Undirected,755,3.8.20
PN,BB,Undirected,756,3.8.20
PN,QU,Undirected,757,3.8.20
BJ,DU,Undirected,758,3.8.20
BJ,GU,Undirected,759,3.8.20
BJ,BB,Undirected,760,3.8.20
BJ,QU,Undirected,761,3.8.20
DU,GU,Undirected,762,3.8.20
DU,BB,Undirected,763,3.8.20
DU,QU,Undirected,764,3.8.20
GU,BB,Undirected,765,3.8.20
GU,QU,Undirected,766,3.8.20
BB,QU,Undirected,767,3.8.20
TH,TM,Undirected,768,3.8.20
TH,BZ,Undirected,769,3.8.20
TH,PN,Undirected,770,3.8.20
BZ,PN,Undirected,771,3.8.20
TH,BB,Undirected,772,3.8.20
TH,JV,Undirected,773,3.8.20
TH,PN,Undirected,774,3.8.20
JV,PN,Undirected,775,3.8.20
TH,JV,Undirected,776,3.8.20
TH,TM,Undirected,777,3.8.20
TH,JV,Undirected,778,3.8.20
TH,TM,Undirected,779,3.8.20
TH,JV,Undirected,780,3.8.20
PN,TH,Undirected,781,3.8.20
JV,QU,Undirected,782,3.8.20
TH,TM,Undirected,783,3.8.20
TH,TM,Undirected,784,3.8.20
JA,AZ,Undirected,785,3.8.21
JA,TH,Undirected,786,3.8.21
JA,TM,Undirected,787,3.8.21
JA,PN,Undirected,788,3.8.21
JA,BJ,Undirected,789,3.8.21
JA,DU,Undirected,790,3.8.21
JA,GU,Undirected,791,3.8.21
JA,BB,Undirected,792,3.8.21
JA,QU,Undirected,793,3.8.21
TH,TM,Undirected,794,3.8.21
TH,PN,Undirected,795,3.8.21
TH,BJ,Undirected,796,3.8.21
TH,DU,Undirected,797,3.8.21
TH,GU,Undirected,798,3.8.21
TH,BB,Undirected,799,3.8.21
TH,QU,Undirected,800,3.8.21
TM,PN,Undirected,801,3.8.21
TM,BJ,Undirected,802,3.8.21
TM,DU,Undirected,803,3.8.21
TM,GU,Undirected,804,3.8.21
TM,BB,Undirected,805,3.8.21
TM,QU,Undirected,806,3.8.21
PN,BJ,Undirected,807,3.8.21
PN,DU,Undirected,808,3.8.21
PN,GU,Undirected,809,3.8.21
PN,BB,Undirected,810,3.8.21
PN,QU,Undirected,811,3.8.21
BJ,DU,Undirected,812,3.8.21
BJ,GU,Undirected,813,3.8.21
BJ,BB,Undirected,814,3.8.21
BJ,QU,Undirected,815,3.8.21
DU,GU,Undirected,816,3.8.21
DU,BB,Undirected,817,3.8.21
DU,QU,Undirected,818,3.8.21
GU,BB,Undirected,819,3.8.21
GU,QU,Undirected,820,3.8.21
BB,QU,Undirected,821,3.8.21
JA,PN,Undirected,822,3.8.21
JA,TH,Undirected,823,3.8.21
PN,TH,Undirected,824,3.8.21
TM,JA,Undirected,825,3.8.21
JA,PN,Undirected,826,3.8.21
JA,BJ,Undirected,827,3.8.21
JA,DU,Undirected,828,3.8.21
JA,GU,Undirected,829,3.8.21
JA,BB,Undirected,830,3.8.21
JA,QU,Undirected,831,3.8.21
PN,BJ,Undirected,832,3.8.21
PN,DU,Undirected,833,3.8.21
PN,GU,Undirected,834,3.8.21
PN,BB,Undirected,835,3.8.21
PN,QU,Undirected,836,3.8.21
BJ,DU,Undirected,837,3.8.21
BJ,GU,Undirected,838,3.8.21
BJ,BB,Undirected,839,3.8.21
BJ,QU,Undirected,840,3.8.21
DU,GU,Undirected,841,3.8.21
DU,BB,Undirected,842,3.8.21
DU,QU,Undirected,843,3.8.21
GU,BB,Undirected,844,3.8.21
GU,QU,Undirected,845,3.8.21
BB,QU,Undirected,846,3.8.21
BU,GA,Undirected,847,3.8.22
EN,CR,Undirected,848,4.1.6
EN,FE,Undirected,849,4.1.6
EN,CM,Undirected,850,4.1.6
EN,BA,Undirected,851,4.1.6
EN,JP,Undirected,852,4.1.6
EN,JO,Undirected,853,4.1.6
EN,BO,Undirected,854,4.1.6
CR,FE,Undirected,855,4.1.6
CR,CM,Undirected,856,4.1.6
CR,BA,Undirected,857,4.1.6
CR,JP,Undirected,858,4.1.6
CR,JO,Undirected,859,4.1.6
CR,BO,Undirected,860,4.1.6
FE,CM,Undirected,861,4.1.6
FE,BA,Undirected,862,4.1.6
FE,JP,Undirected,863,4.1.6
FE,JO,Undirected,864,4.1.6
FE,BO,Undirected,865,4.1.6
CM,BA,Undirected,866,4.1.6
CM,JP,Undirected,867,4.1.6
CM,JO,Undirected,868,4.1.6
CM,BO,Undirected,869,4.1.6
BA,JP,Undirected,870,4.1.6
BA,JO,Undirected,871,4.1.6
BA,BO,Undirected,872,4.1.6
JP,JO,Undirected,873,4.1.6
JP,BO,Undirected,874,4.1.6
JO,BO,Undirected,875,4.1.6
EN,GT,Undirected,876,4.1.6
EN,GT,Undirected,877,4.1.6
GT,CP,Undirected,878,4.1.6
MA,CR,Undirected,879,4.2.1
MA,BU,Undirected,880,4.2.1
BU,JA,Undirected,881,4.2.1
MA,CR,Undirected,882,4.2.1
BJ,BB,Undirected,883,4.2.2
BJ,GU,Undirected,884,4.2.2
BB,GU,Undirected,885,4.2.2
BJ,GF,Undirected,886,4.2.2
BJ,BB,Undirected,887,4.2.2
BB,BF,Undirected,888,4.2.2
BF,MN,Undirected,889,4.2.2
MN,EP,Undirected,890,4.2.2
EP,MN,Undirected,891,4.2.2
EP,BB,Undirected,892,4.2.2
MN,BB,Undirected,893,4.2.2
BB,BJ,Undirected,894,4.2.2
MA,MM,Undirected,895,4.2.3
MM,EP,Undirected,896,4.2.3
MA,EP,Undirected,897,4.2.4
JV,CO,Undirected,898,4.3.1
JV,TS,Undirected,899,4.3.1
CO,TS,Undirected,900,4.3.1
JV,CO,Undirected,901,4.3.2
JV,TS,Undirected,902,4.3.2
CO,TS,Undirected,903,4.3.2
CO,JV,Undirected,904,4.3.4
 CO,TS,Undirected,905,4.3.5
 CO,JV,Undirected,906,4.3.5
TS,JV,Undirected,907,4.3.5
CO,JV,Undirected,908,4.3.5
CO,MA,Undirected,909,4.3.6
JV,MA,Undirected,910,4.3.7
 CO,JV,Undirected,911,4.3.7
PS,JV,Undirected,912,4.3.7
JV,MA,Undirected,913,4.3.7
JV,CO,Undirected,914,4.3.7
JV,CO,Undirected,915,4.3.8
JV,CO,Undirected,916,4.4.1
MM,PL,Undirected,917,4.4.2
GA,MO,Undirected,918,4.4.2
GA,JV,Undirected,919,4.4.2
MO,JV,Undirected,920,4.4.2
GA,MO,Undirected,921,4.4.2
GA,MM,Undirected,922,4.4.2
MM,PL,Undirected,923,4.4.2
CO,TG,Undirected,924,4.5.1
CO,JV,Undirected,925,4.5.2
CO,TS,Undirected,926,4.5.3
CO,MA,Undirected,927,4.5.6
MN,TM,Undirected,928,4.6.1
MN,XA,Undirected,929,4.6.1
MN,XB,Undirected,930,4.6.1
MN,GI,Undirected,931,4.6.1
XA,XB,Undirected,932,4.6.1
XA,GI,Undirected,933,4.6.1
XB,GI,Undirected,934,4.6.1
TH,TM,Undirected,935,4.6.1
MN,XA,Undirected,936,4.6.1
MN,XB,Undirected,937,4.6.1
XA,XB,Undirected,938,4.6.1
MN,EP,Undirected,939,4.6.1
XA,XB,Undirected,940,4.6.1
GA,BG,Undirected,941,4.6.2
XA,XB,Undirected,942,4.6.2
XA,BG,Undirected,943,4.6.2
XB,BG,Undirected,944,4.6.2
GA,XA,Undirected,945,4.6.2
GA,XB,Undirected,946,4.6.2
XA,XB,Undirected,947,4.6.2
GA,XA,Undirected,948,4.6.2
GA,XB,Undirected,949,4.6.2
XA,XB,Undirected,950,4.6.2
GA,GL,Undirected,951,4.6.2
GA,BK,Undirected,952,4.6.2
GA,MO,Undirected,953,4.6.2
GA,XA,Undirected,954,4.6.2
GA,XB,Undirected,955,4.6.2
XA,XB,Undirected,956,4.6.2
MO,GA,Undirected,957,4.6.2
BB,BJ,Undirected,958,4.6.3
BB,GU,Undirected,959,4.6.3
BB,TH,Undirected,960,4.6.3
BJ,GU,Undirected,961,4.6.3
BJ,TH,Undirected,962,4.6.3
GU,TH,Undirected,963,4.6.3
BJ,GU,Undirected,964,4.6.3
BJ,GU,Undirected,965,4.6.3
BJ,BB,Undirected,966,4.6.3
BJ,MO,Undirected,967,4.6.3
GU,BB,Undirected,968,4.6.3
GU,MO,Undirected,969,4.6.3
BB,MO,Undirected,970,4.6.3
BJ,TH,Undirected,971,4.6.3
BJ,BB,Undirected,972,4.6.3
BJ,MO,Undirected,973,4.6.3
BJ,GU,Undirected,974,4.6.3
BJ,TH,Undirected,975,4.6.3
BB,MO,Undirected,976,4.6.3
BB,GU,Undirected,977,4.6.3
BB,TH,Undirected,978,4.6.3
MO,GU,Undirected,979,4.6.3
MO,TH,Undirected,980,4.6.3
GU,TH,Undirected,981,4.6.3
TH,BB,Undirected,982,4.6.3
TH,BJ,Undirected,983,4.6.3
TH,GU,Undirected,984,4.6.3
TH,MO,Undirected,985,4.6.3
TH,GA,Undirected,986,4.6.3
BB,BJ,Undirected,987,4.6.3
BB,GU,Undirected,988,4.6.3
BB,MO,Undirected,989,4.6.3
BB,GA,Undirected,990,4.6.3
BJ,GU,Undirected,991,4.6.3
BJ,MO,Undirected,992,4.6.3
BJ,GA,Undirected,993,4.6.3
GU,MO,Undirected,994,4.6.3
GU,GA,Undirected,995,4.6.3
MO,GA,Undirected,996,4.6.3
BB,TH,Undirected,997,4.6.3
MA,CO,Undirected,998,4.8.1
MA,CO,Undirected,999,4.8.2
JV,CO,Undirected,1000,4.8.3
JV,TS,Undirected,1001,4.8.3
CO,TS,Undirected,1002,4.8.3
CR,BA,Undirected,1003,4.8.3
CR,MA,Undirected,1004,4.8.3
MA,CO,Undirected,1005,4.8.3
MA,EP,Undirected,1006,4.8.3
MA,EP,Undirected,1007,4.8.4
EP,BB,Undirected,1008,4.8.4
EP,BJ,Undirected,1009,4.8.4
EP,GU,Undirected,1010,4.8.4
EP,TH,Undirected,1011,4.8.4
EP,QU,Undirected,1012,4.8.4
EP,MO,Undirected,1013,4.8.4
BB,BJ,Undirected,1014,4.8.4
BB,GU,Undirected,1015,4.8.4
BB,TH,Undirected,1016,4.8.4
BB,QU,Undirected,1017,4.8.4
BB,MO,Undirected,1018,4.8.4
BJ,GU,Undirected,1019,4.8.4
BJ,TH,Undirected,1020,4.8.4
BJ,QU,Undirected,1021,4.8.4
BJ,MO,Undirected,1022,4.8.4
GU,TH,Undirected,1023,4.8.4
GU,QU,Undirected,1024,4.8.4
GU,MO,Undirected,1025,4.8.4
TH,QU,Undirected,1026,4.8.4
TH,MO,Undirected,1027,4.8.4
QU,MO,Undirected,1028,4.8.4
MA,CO,Undirected,1029,4.8.6
GI,MG,Undirected,1030,4.8.7
BQ,GI,Undirected,1031,4.8.7
GI,MA,Undirected,1032,4.8.7
GI,MG,Undirected,1033,4.8.7
JV,EP,Undirected,1034,4.9.1
MA,CR,Undirected,1035,4.9.2
MA,EP,Undirected,1036,4.9.2
MM,PL,Undirected,1037,4.9.3
MM,MU,Undirected,1038,4.9.3
MU,MW,Undirected,1039,4.9.3
MM,GN,Undirected,1040,4.9.3
GA,GS,Undirected,1041,4.11.1
RP,TC,Undirected,1042,4.11.2
GA,RP,Undirected,1043,4.11.2
GA,TC,Undirected,1044,4.11.2
RP,TC,Undirected,1045,4.11.2
GA,RP,Undirected,1046,4.11.2
BG,OS,Undirected,1047,4.11.3
BG,GA,Undirected,1048,4.11.3
EN,CR,Undirected,1049,4.11.4
EN,CO,Undirected,1050,4.11.4
EN,FE,Undirected,1051,4.11.4
EN,JP,Undirected,1052,4.11.4
EN,BA,Undirected,1053,4.11.4
CR,CO,Undirected,1054,4.11.4
CR,FE,Undirected,1055,4.11.4
CR,JP,Undirected,1056,4.11.4
CR,BA,Undirected,1057,4.11.4
CO,FE,Undirected,1058,4.11.4
CO,JP,Undirected,1059,4.11.4
CO,BA,Undirected,1060,4.11.4
FE,JP,Undirected,1061,4.11.4
FE,BA,Undirected,1062,4.11.4
JP,BA,Undirected,1063,4.11.4
GA,CR,Undirected,1064,4.11.4
FE,BA,Undirected,1065,4.11.4
BA,EN,Undirected,1066,4.11.4
GA,BA,Undirected,1067,4.11.4
GA,CR,Undirected,1068,4.11.4
EN,CM,Undirected,1069,4.11.5
EN,CR,Undirected,1070,4.11.5
EN,MM,Undirected,1071,4.11.5
CM,CR,Undirected,1072,4.11.5
CM,MM,Undirected,1073,4.11.5
CR,MM,Undirected,1074,4.11.5
CR,MM,Undirected,1075,4.11.5
CR,EN,Undirected,1076,4.11.6
CR,CM,Undirected,1077,4.11.6
CR,JA,Undirected,1078,4.11.6
EN,CM,Undirected,1079,4.11.6
EN,JA,Undirected,1080,4.11.6
CM,JA,Undirected,1081,4.11.6
CR,CW,Undirected,1082,4.11.6
CR,EP,Undirected,1083,4.11.6
HL,ML,Undirected,1084,4.12.1
HL,GB,Undirected,1085,4.12.1
ML,GB,Undirected,1086,4.12.1
BO,JO,Undirected,1087,4.12.2
BO,ML,Undirected,1088,4.12.2
BO,GB,Undirected,1089,4.12.2
JO,ML,Undirected,1090,4.12.2
JO,GB,Undirected,1091,4.12.2
ML,GB,Undirected,1092,4.12.2
GT,BO,Undirected,1093,4.12.2
GT,JO,Undirected,1094,4.12.2
BO,JO,Undirected,1095,4.12.2
BO,NA,Undirected,1096,4.12.2
GT,HL,Undirected,1097,4.12.2
JO,ML,Undirected,1098,4.12.2
JO,GB,Undirected,1099,4.12.2
ML,GB,Undirected,1100,4.12.2
BO,CR,Undirected,1101,4.12.2
BO,JO,Undirected,1102,4.12.3
BO,CR,Undirected,1103,4.12.3
JO,CR,Undirected,1104,4.12.3
BA,GA,Undirected,1105,4.12.3
EN,FE,Undirected,1106,4.12.3
EN,ML,Undirected,1107,4.12.3
EN,GB,Undirected,1108,4.12.3
FE,ML,Undirected,1109,4.12.3
FE,GB,Undirected,1110,4.12.3
ML,GB,Undirected,1111,4.12.3
JO,GT,Undirected,1112,4.12.3
GT,CR,Undirected,1113,4.12.3
GT,ML,Undirected,1114,4.12.3
EN,GT      ,Undirected,1115,4.12.3
BA,CR,Undirected,1116,4.12.4
BA,HL,Undirected,1117,4.12.4
CR,HL,Undirected,1118,4.12.4
EN,CM,Undirected,1119,4.12.4
EN,CR,Undirected,1120,4.12.4
CM,CR,Undirected,1121,4.12.4
HL,ML,Undirected,1122,4.12.4
HL,GB,Undirected,1123,4.12.4
ML,GB,Undirected,1124,4.12.4
GA,CM,Undirected,1125,4.12.4
GA,EN,Undirected,1126,4.12.4
CM,EN,Undirected,1127,4.12.4
GA,DN,Undirected,1128,4.12.4
CR,EN,Undirected,1129,4.12.5
EN,CM,Undirected,1130,4.12.6
EN,CR,Undirected,1131,4.12.6
EN,JP,Undirected,1132,4.12.6
EN,FE,Undirected,1133,4.12.6
EN,BO,Undirected,1134,4.12.6
EN,JO,Undirected,1135,4.12.6
EN,BA,Undirected,1136,4.12.6
CM,CR,Undirected,1137,4.12.6
CM,JP,Undirected,1138,4.12.6
CM,FE,Undirected,1139,4.12.6
CM,BO,Undirected,1140,4.12.6
CM,JO,Undirected,1141,4.12.6
CM,BA,Undirected,1142,4.12.6
CR,JP,Undirected,1143,4.12.6
CR,FE,Undirected,1144,4.12.6
CR,BO,Undirected,1145,4.12.6
CR,JO,Undirected,1146,4.12.6
CR,BA,Undirected,1147,4.12.6
JP,FE,Undirected,1148,4.12.6
JP,BO,Undirected,1149,4.12.6
JP,JO,Undirected,1150,4.12.6
JP,BA,Undirected,1151,4.12.6
FE,BO,Undirected,1152,4.12.6
FE,JO,Undirected,1153,4.12.6
FE,BA,Undirected,1154,4.12.6
BO,JO,Undirected,1155,4.12.6
BO,BA,Undirected,1156,4.12.6
JO,BA,Undirected,1157,4.12.6
EN,GA,Undirected,1158,4.12.7
GA,JA,Undirected,1159,4.12.7
GA,EN,Undirected,1160,4.12.7
EN,JA,Undirected,1161,4.12.7
GA,JA,Undirected,1162,4.12.7
EN,JA,Undirected,1163,4.12.7
QU,PC,Undirected,1164,4.12.8
EN,QU,Undirected,1165,4.12.8
EN,CM,Undirected,1166,4.12.8
EN,JP,Undirected,1167,4.12.8
CM,JP,Undirected,1168,4.12.8
CR,EP,Undirected,1169,4.12.8
EN,CM,Undirected,1170,4.14.1
EN,GA,Undirected,1171,4.14.1
CM,GA,Undirected,1172,4.14.1
EN,CM,Undirected,1173,4.14.1
EN,CR,Undirected,1174,4.14.1
EN,BO,Undirected,1175,4.14.1
EN,JO,Undirected,1176,4.14.1
EN,BA,Undirected,1177,4.14.1
EN,GA,Undirected,1178,4.14.1
EN,FE,Undirected,1179,4.14.1
EN,MM,Undirected,1180,4.14.1
EN,GV,Undirected,1181,4.14.1
CM,CR,Undirected,1182,4.14.1
CM,BO,Undirected,1183,4.14.1
CM,JO,Undirected,1184,4.14.1
CM,BA,Undirected,1185,4.14.1
CM,GA,Undirected,1186,4.14.1
CM,FE,Undirected,1187,4.14.1
CM,MM,Undirected,1188,4.14.1
CM,GV,Undirected,1189,4.14.1
CR,BO,Undirected,1190,4.14.1
CR,JO,Undirected,1191,4.14.1
CR,BA,Undirected,1192,4.14.1
CR,GA,Undirected,1193,4.14.1
CR,FE,Undirected,1194,4.14.1
CR,MM,Undirected,1195,4.14.1
CR,GV,Undirected,1196,4.14.1
BO,JO,Undirected,1197,4.14.1
BO,BA,Undirected,1198,4.14.1
BO,GA,Undirected,1199,4.14.1
BO,FE,Undirected,1200,4.14.1
BO,MM,Undirected,1201,4.14.1
BO,GV,Undirected,1202,4.14.1
JO,BA,Undirected,1203,4.14.1
JO,GA,Undirected,1204,4.14.1
JO,FE,Undirected,1205,4.14.1
JO,MM,Undirected,1206,4.14.1
JO,GV,Undirected,1207,4.14.1
BA,GA,Undirected,1208,4.14.1
BA,FE,Undirected,1209,4.14.1
BA,MM,Undirected,1210,4.14.1
BA,GV,Undirected,1211,4.14.1
GA,FE,Undirected,1212,4.14.1
GA,MM,Undirected,1213,4.14.1
GA,GV,Undirected,1214,4.14.1
FE,MM,Undirected,1215,4.14.1
FE,GV,Undirected,1216,4.14.1
MM,GV,Undirected,1217,4.14.1
EN,CR,Undirected,1218,4.14.2
EN,JA,Undirected,1219,4.14.3
GA,CR,Undirected,1220,4.14.3
GA,EN,Undirected,1221,4.14.3
GA,JP,Undirected,1222,4.14.3
GA,CM,Undirected,1223,4.14.3
GA,JO,Undirected,1224,4.14.3
GA,BA,Undirected,1225,4.14.3
GA,BO,Undirected,1226,4.14.3
CR,EN,Undirected,1227,4.14.3
CR,JP,Undirected,1228,4.14.3
CR,CM,Undirected,1229,4.14.3
CR,JO,Undirected,1230,4.14.3
CR,BA,Undirected,1231,4.14.3
CR,BO,Undirected,1232,4.14.3
EN,JP,Undirected,1233,4.14.3
EN,CM,Undirected,1234,4.14.3
EN,JO,Undirected,1235,4.14.3
EN,BA,Undirected,1236,4.14.3
EN,BO,Undirected,1237,4.14.3
JP,CM,Undirected,1238,4.14.3
JP,JO,Undirected,1239,4.14.3
JP,BA,Undirected,1240,4.14.3
JP,BO,Undirected,1241,4.14.3
CM,JO,Undirected,1242,4.14.3
CM,BA,Undirected,1243,4.14.3
CM,BO,Undirected,1244,4.14.3
JO,BA,Undirected,1245,4.14.3
JO,BO,Undirected,1246,4.14.3
BA,BO,Undirected,1247,4.14.3
GV,BA,Undirected,1248,4.14.3
GV,GA,Undirected,1249,4.14.3
BA,GA,Undirected,1250,4.14.3
CR,MA,Undirected,1251,4.14.3
MA,EP,Undirected,1252,4.14.4
EN,CR,Undirected,1253,4.14.4
EN,JP,Undirected,1254,4.14.4
EN,CM,Undirected,1255,4.14.4
EN,GV,Undirected,1256,4.14.4
CR,JP,Undirected,1257,4.14.4
CR,CM,Undirected,1258,4.14.4
CR,GV,Undirected,1259,4.14.4
JP,CM,Undirected,1260,4.14.4
JP,GV,Undirected,1261,4.14.4
CM,GV,Undirected,1262,4.14.4
MA,CR,Undirected,1263,4.14.5
MA,BO,Undirected,1264,4.14.5
MA,GA,Undirected,1265,4.14.5
MA,EN,Undirected,1266,4.14.5
CR,BO,Undirected,1267,4.14.5
CR,GA,Undirected,1268,4.14.5
CR,EN,Undirected,1269,4.14.5
BO,GA,Undirected,1270,4.14.5
BO,EN,Undirected,1271,4.14.5
GA,EN,Undirected,1272,4.14.5
MA,JA,Undirected,1273,4.14.5
CM,EN,Undirected,1274,4.14.5
JP,EN,Undirected,1275,4.14.5
JP,CM,Undirected,1276,4.14.5
EN,CM,Undirected,1277,4.14.5
EN,JA,Undirected,1278,4.14.5
MA,EP,Undirected,1279,4.14.6
EP,CO,Undirected,1280,4.14.7
EP,CR,Undirected,1281,4.14.7
MA,GA,Undirected,1282,4.14.7
JA,CO,Undirected,1283,4.15.1
JA,TS,Undirected,1284,4.15.1
CO,TS,Undirected,1285,4.15.1
JV,TS,Undirected,1286,4.15.1
JV,TS,Undirected,1287,4.15.1
JV,GA,Undirected,1288,4.15.2
GA,DR,Undirected,1289,4.15.4
GA,SI,Undirected,1290,4.15.4
EN,FE,Undirected,1291,5.1.2
EN,CM,Undirected,1292,5.1.2
EN,BO,Undirected,1293,5.1.2
EN,CR,Undirected,1294,5.1.2
EN,JO,Undirected,1295,5.1.2
EN,IW,Undirected,1296,5.1.2
FE,CM,Undirected,1297,5.1.2
FE,BO,Undirected,1298,5.1.2
FE,CR,Undirected,1299,5.1.2
FE,JO,Undirected,1300,5.1.2
FE,IW,Undirected,1301,5.1.2
CM,BO,Undirected,1302,5.1.2
CM,CR,Undirected,1303,5.1.2
CM,JO,Undirected,1304,5.1.2
CM,IW,Undirected,1305,5.1.2
BO,CR,Undirected,1306,5.1.2
BO,JO,Undirected,1307,5.1.2
BO,IW,Undirected,1308,5.1.2
CR,JO,Undirected,1309,5.1.2
CR,IW,Undirected,1310,5.1.2
JO,IW,Undirected,1311,5.1.2
CM,BO,Undirected,1312,5.1.2
EN,WA,Undirected,1313,5.1.3
EN,IW,Undirected,1314,5.1.4
 EN,CM,Undirected,1315,5.1.4
CM,IW,Undirected,1316,5.1.4
MA,IW,Undirected,1317,5.1.4
MA,EN,Undirected,1318,5.1.4
MA,CM,Undirected,1319,5.1.4
MA,CR,Undirected,1320,5.1.4
MA,IW,Undirected,1321,5.1.4
EN,CM,Undirected,1322,5.1.4
EN,CR,Undirected,1323,5.1.4
EN,IW,Undirected,1324,5.1.4
CM,CR,Undirected,1325,5.1.4
CM,IW,Undirected,1326,5.1.4
CR,IW,Undirected,1327,5.1.4
MA,JV,Undirected,1328,5.1.4
MA,EN,Undirected,1329,5.1.4
JV,EN,Undirected,1330,5.1.4
EN,JA,Undirected,1331,5.1.6
EN,JA,Undirected,1332,5.1.6
EN,JV,Undirected,1333,5.1.6
JA,JV,Undirected,1334,5.1.6
EN,CR,Undirected,1335,5.1.7
EN,GV,Undirected,1336,5.1.7
EN,BO,Undirected,1337,5.1.7
EN,CM,Undirected,1338,5.1.7
CR,GV,Undirected,1339,5.1.7
CR,BO,Undirected,1340,5.1.7
CR,CM,Undirected,1341,5.1.7
GV,BO,Undirected,1342,5.1.7
GV,CM,Undirected,1343,5.1.7
BO,CM,Undirected,1344,5.1.7
GA,BO,Undirected,1345,5.1.7
GA,GV,Undirected,1346,5.1.7
BO,GV,Undirected,1347,5.1.7
GA,MA,Undirected,1348,5.1.8
MA,GA,Undirected,1349,5.1.8
MA,JV,Undirected,1350,5.1.8
GA,JV,Undirected,1351,5.1.8
GA,CR,Undirected,1352,5.1.8
GV,EN,Undirected,1353,5.1.8
GV,CM,Undirected,1354,5.1.8
EN,CM,Undirected,1355,5.1.8
EN,CM,Undirected,1356,5.1.9
EN,JV,Undirected,1357,5.1.9
EN,GV,Undirected,1358,5.1.9
CM,JV,Undirected,1359,5.1.9
CM,GV,Undirected,1360,5.1.9
JV,GV,Undirected,1361,5.1.9
EN,JV,Undirected,1362,5.1.9
EN,BO,Undirected,1363,5.1.9
JV,BO,Undirected,1364,5.1.9
GV,GA,Undirected,1365,5.1.11
GV,CR,Undirected,1366,5.1.11
GA,CR,Undirected,1367,5.1.11
EN,JV,Undirected,1368,5.1.11
EN,BO,Undirected,1369,5.1.11
JV,BO,Undirected,1370,5.1.11
BO,CM,Undirected,1371,5.1.12
EN,CR,Undirected,1372,5.1.13
CR,EN,Undirected,1373,5.1.14
CR,BO,Undirected,1374,5.1.14
CR,GV,Undirected,1375,5.1.14
EN,BO,Undirected,1376,5.1.14
EN,GV,Undirected,1377,5.1.14
BO,GV,Undirected,1378,5.1.14
BO,EN,Undirected,1379,5.1.14
CR,GA,Undirected,1380,5.1.15
GA,GV,Undirected,1381,5.1.15
XA,XB,Undirected,1382,5.1.16
XA,BX,Undirected,1383,5.1.16
XA,BY,Undirected,1384,5.1.16
XB,BX,Undirected,1385,5.1.16
XB,BY,Undirected,1386,5.1.16
BX,BY,Undirected,1387,5.1.16
XA,XB,Undirected,1388,5.1.16
MA,CM,Undirected,1389,5.1.17
MA,GA,Undirected,1390,5.1.17
MA,CR,Undirected,1391,5.1.17
CM,GA,Undirected,1392,5.1.17
CM,CR,Undirected,1393,5.1.17
GA,CR,Undirected,1394,5.1.17
CM,JV,Undirected,1395,5.1.17
CM,EN,Undirected,1396,5.1.17
CM,CR,Undirected,1397,5.1.17
EN,CR,Undirected,1398,5.1.17
CM,BO,Undirected,1399,5.1.17
CM,FE,Undirected,1400,5.1.17
CM,JO,Undirected,1401,5.1.17
BO,FE,Undirected,1402,5.1.17
BO,JO,Undirected,1403,5.1.17
FE,JO,Undirected,1404,5.1.17
CM,EN,Undirected,1405,5.1.18
CM,BO,Undirected,1406,5.1.18
CM,MA,Undirected,1407,5.1.18
CM,FE,Undirected,1408,5.1.18
EN,BO,Undirected,1409,5.1.18
EN,MA,Undirected,1410,5.1.18
EN,FE,Undirected,1411,5.1.18
BO,MA,Undirected,1412,5.1.18
BO,FE,Undirected,1413,5.1.18
MA,FE,Undirected,1414,5.1.18
EN,JA,Undirected,1415,5.1.18
JV,EN,Undirected,1416,5.1.18
JV,JA,Undirected,1417,5.1.18
EN,JA,Undirected,1418,5.1.18
JV,JA,Undirected,1419,5.1.18
MA,EN,Undirected,1420,5.1.18
MA,JA,Undirected,1421,5.1.18
EN,JA,Undirected,1422,5.1.18
JV,JA,Undirected,1423,5.1.19
JA,EP,Undirected,1424,5.1.19
JA,JV,Undirected,1425,5.1.19
MA,EN,Undirected,1426,5.1.19
JV,MA,Undirected,1427,5.1.19
EN,MA,Undirected,1428,5.1.21
EN,CR,Undirected,1429,5.1.21
EN,BO,Undirected,1430,5.1.21
EN,FE,Undirected,1431,5.1.21
EN,CM,Undirected,1432,5.1.21
EN,JO,Undirected,1433,5.1.21
MA,CR,Undirected,1434,5.1.21
MA,BO,Undirected,1435,5.1.21
MA,FE,Undirected,1436,5.1.21
MA,CM,Undirected,1437,5.1.21
MA,JO,Undirected,1438,5.1.21
CR,BO,Undirected,1439,5.1.21
CR,FE,Undirected,1440,5.1.21
