Source,Target,Type,Id,Label
"CR","MM","Undirected","663","4.11.5"
"BA","MM","Undirected","664","4.11.5"
"CR","EN","Undirected","665","4.11.6"
"CM","CR","Undirected","666","4.11.6"
"CR","JA","Undirected","667","4.11.6"
"CM","EN","Undirected","668","4.11.6"
"EN","JA","Undirected","669","4.11.6"
"CM","JA","Undirected","670","4.11.6"
"CR","CW","Undirected","671","4.11.6"
"CR","EP","Undirected","672","4.11.6"
"HL","ML","Undirected","673","4.12.1"
"GB","HL","Undirected","674","4.12.1"
"GB","ML","Undirected","675","4.12.1"
"BO","JO","Undirected","676","4.12.2"
"BO","ML","Undirected","677","4.12.2"
"BO","GB","Undirected","678","4.12.2"
"JO","ML","Undirected","679","4.12.2"
"GB","JO","Undirected","680","4.12.2"
"GB","ML","Undirected","681","4.12.2"
"BO","GT","Undirected","682","4.12.2"
"GT","JO","Undirected","683","4.12.2"
"BO","JO","Undirected","684","4.12.2"
"BO","NA","Undirected","685","4.12.2"
"GT","HL","Undirected","686","4.12.2"
"JO","ML","Undirected","687","4.12.2"
"GB","JO","Undirected","688","4.12.2"
"GB","ML","Undirected","689","4.12.2"
"BO","CR","Undirected","690","4.12.2"
"BO","JO","Undirected","691","4.12.3"
"BO","CR","Undirected","692","4.12.3"
"CR","JO","Undirected","693","4.12.3"
"BA","GA","Undirected","694","4.12.3"
"EN","FE","Undirected","695","4.12.3"
"EN","ML","Undirected","696","4.12.3"
"EN","GB","Undirected","697","4.12.3"
"FE","ML","Undirected","698","4.12.3"
"FE","GB","Undirected","699","4.12.3"
"GB","ML","Undirected","700","4.12.3"
"GT","JO","Undirected","701","4.12.3"
"CR","GT","Undirected","702","4.12.3"
"GT","ML","Undirected","703","4.12.3"
"EN","GT","Undirected","704","4.12.3"
"BA","CR","Undirected","705","4.12.4"
"BA","HL","Undirected","706","4.12.4"
"CR","HL","Undirected","707","4.12.4"
"CM","EN","Undirected","708","4.12.4"
"CR","EN","Undirected","709","4.12.4"
"CM","CR","Undirected","710","4.12.4"
"HL","ML","Undirected","711","4.12.4"
"GB","HL","Undirected","712","4.12.4"
"GB","ML","Undirected","713","4.12.4"
"CM","GA","Undirected","714","4.12.4"
"EN","GA","Undirected","715","4.12.4"
"CM","EN","Undirected","716","4.12.4"
"DN","GA","Undirected","717","4.12.4"
"CR","EN","Undirected","718","4.12.5"
"CM","EN","Undirected","719","4.12.6"
"CR","EN","Undirected","720","4.12.6"
"EN","JP","Undirected","721","4.12.6"
"EN","FE","Undirected","722","4.12.6"
"BO","EN","Undirected","723","4.12.6"
"EN","JO","Undirected","724","4.12.6"
"BA","EN","Undirected","725","4.12.6"
"CM","CR","Undirected","726","4.12.6"
"CM","JP","Undirected","727","4.12.6"
"CM","FE","Undirected","728","4.12.6"
"BO","CM","Undirected","729","4.12.6"
"CM","JO","Undirected","730","4.12.6"
"BA","CM","Undirected","731","4.12.6"
"CR","JP","Undirected","732","4.12.6"
"CR","FE","Undirected","733","4.12.6"
"BO","CR","Undirected","734","4.12.6"
"CR","JO","Undirected","735","4.12.6"
"BA","CR","Undirected","736","4.12.6"
"FE","JP","Undirected","737","4.12.6"
"BO","JP","Undirected","738","4.12.6"
"JO","JP","Undirected","739","4.12.6"
"BA","JP","Undirected","740","4.12.6"
"BO","FE","Undirected","741","4.12.6"
"FE","JO","Undirected","742","4.12.6"
"BA","FE","Undirected","743","4.12.6"
"BO","JO","Undirected","744","4.12.6"
"BA","BO","Undirected","745","4.12.6"
"BA","JO","Undirected","746","4.12.6"
"EN","JA","Undirected","747","4.12.7"
"GA","JA","Undirected","748","4.12.7"
"EN","JA","Undirected","749","4.12.7"
"EN","QU","Undirected","750","4.12.8"
"CM","EN","Undirected","751","4.12.8"
"EN","JP","Undirected","752","4.12.8"
"CM","JP","Undirected","753","4.12.8"
"CM","EN","Undirected","754","4.14.1"
"EN","GA","Undirected","755","4.14.1"
"CM","GA","Undirected","756","4.14.1"
"CM","EN","Undirected","757","4.14.1"
"CR","EN","Undirected","758","4.14.1"
"BO","EN","Undirected","759","4.14.1"
"EN","JO","Undirected","760","4.14.1"
"BA","EN","Undirected","761","4.14.1"
"EN","GA","Undirected","762","4.14.1"
"EN","FE","Undirected","763","4.14.1"
"EN","MM","Undirected","764","4.14.1"
"EN","GV","Undirected","765","4.14.1"
"CM","CR","Undirected","766","4.14.1"
"BO","CM","Undirected","767","4.14.1"
"CM","JO","Undirected","768","4.14.1"
"BA","CM","Undirected","769","4.14.1"
"CM","GA","Undirected","770","4.14.1"
"CM","FE","Undirected","771","4.14.1"
"CM","MM","Undirected","772","4.14.1"
"CM","GV","Undirected","773","4.14.1"
"BO","CR","Undirected","774","4.14.1"
"CR","JO","Undirected","775","4.14.1"
"BA","CR","Undirected","776","4.14.1"
"CR","GA","Undirected","777","4.14.1"
"CR","FE","Undirected","778","4.14.1"
"CR","MM","Undirected","779","4.14.1"
"CR","GV","Undirected","780","4.14.1"
"BO","JO","Undirected","781","4.14.1"
"BA","BO","Undirected","782","4.14.1"
"BO","GA","Undirected","783","4.14.1"
"BO","FE","Undirected","784","4.14.1"
"BO","MM","Undirected","785","4.14.1"
"BO","GV","Undirected","786","4.14.1"
"BA","JO","Undirected","787","4.14.1"
"GA","JO","Undirected","788","4.14.1"
"FE","JO","Undirected","789","4.14.1"
"JO","MM","Undirected","790","4.14.1"
"GV","JO","Undirected","791","4.14.1"
"BA","GA","Undirected","792","4.14.1"
"BA","FE","Undirected","793","4.14.1"
"BA","MM","Undirected","794","4.14.1"
"BA","GV","Undirected","795","4.14.1"
"FE","GA","Undirected","796","4.14.1"
"GA","MM","Undirected","797","4.14.1"
"GA","GV","Undirected","798","4.14.1"
"FE","MM","Undirected","799","4.14.1"
"FE","GV","Undirected","800","4.14.1"
"GV","MM","Undirected","801","4.14.1"
"EN","JA","Undirected","802","4.14.3"
"CR","EN","Undirected","803","4.14.3"
"CR","JP","Undirected","804","4.14.3"
"EN","JP","Undirected","805","4.14.3"
"CM","JO","Undirected","806","4.14.3"
"BA","CM","Undirected","807","4.14.3"
"BO","CM","Undirected","808","4.14.3"
"CM","GA","Undirected","809","4.14.3"
"CM","MA","Undirected","810","4.14.3"
"CM","GV","Undirected","811","4.14.3"
"BA","JO","Undirected","812","4.14.3"
"BO","JO","Undirected","813","4.14.3"
"GA","JO","Undirected","814","4.14.3"
"JO","MA","Undirected","815","4.14.3"
"GV","JO","Undirected","816","4.14.3"
"BA","BO","Undirected","817","4.14.3"
"BA","GA","Undirected","818","4.14.3"
"BA","MA","Undirected","819","4.14.3"
"BA","GV","Undirected","820","4.14.3"
"BO","GA","Undirected","821","4.14.3"
"BO","MA","Undirected","822","4.14.3"
"BO","GV","Undirected","823","4.14.3"
"GA","MA","Undirected","824","4.14.3"
"GA","GV","Undirected","825","4.14.3"
"GV","MA","Undirected","826","4.14.3"
"GV","MA","Undirected","827","4.14.4"
"CR","MA","Undirected","828","4.14.5"
"CM","MA","Undirected","829","4.14.5"
"BO","MA","Undirected","830","4.14.5"
"GA","MA","Undirected","831","4.14.5"
"EN","MA","Undirected","832","4.14.5"
"CM","CR","Undirected","833","4.14.5"
"BO","CR","Undirected","834","4.14.5"
"CR","GA","Undirected","835","4.14.5"
"CR","EN","Undirected","836","4.14.5"
"BO","CM","Undirected","837","4.14.5"
"CM","GA","Undirected","838","4.14.5"
"CM","EN","Undirected","839","4.14.5"
"BO","GA","Undirected","840","4.14.5"
"BO","EN","Undirected","841","4.14.5"
"EN","GA","Undirected","842","4.14.5"
"EN","JA","Undirected","843","4.14.5"
"EP","MA","Undirected","844","4.14.6"
"GA","MA","Undirected","845","4.14.7"
"CO","JA","Undirected","846","4.15.1"
"JA","TS","Undirected","847","4.15.1"
"CO","TS","Undirected","848","4.15.1"
"JV","TS","Undirected","849","4.15.1"
"GA","JV","Undirected","850","4.15.2"
"DR","GA","Undirected","851","4.15.4"
"GA","SI","Undirected","852","4.15.4"
"CM","EN","Undirected","853","5.1.2"
"CR","EN","Undirected","854","5.1.2"
"EN","FE","Undirected","855","5.1.2"
"EN","JO","Undirected","856","5.1.2"
"BO","EN","Undirected","857","5.1.2"
"CM","CR","Undirected","858","5.1.2"
"CM","FE","Undirected","859","5.1.2"
"CM","JO","Undirected","860","5.1.2"
"BO","CM","Undirected","861","5.1.2"
"CR","FE","Undirected","862","5.1.2"
"CR","JO","Undirected","863","5.1.2"
"BO","CR","Undirected","864","5.1.2"
"FE","JO","Undirected","865","5.1.2"
"BO","FE","Undirected","866","5.1.2"
"BO","JO","Undirected","867","5.1.2"
"EN","WA","Undirected","868","5.1.3"
"CM","EN","Undirected","869","5.1.4"
"EN","IW","Undirected","870","5.1.4"
"CM","IW","Undirected","871","5.1.4"
"IW","MA","Undirected","872","5.1.4"
"EN","MA","Undirected","873","5.1.4"
"CM","MA","Undirected","874","5.1.4"
"CR","MA","Undirected","875","5.1.4"
"IW","MA","Undirected","876","5.1.4"
"CM","EN","Undirected","877","5.1.4"
"CR","EN","Undirected","878","5.1.4"
"EN","IW","Undirected","879","5.1.4"
"CM","CR","Undirected","880","5.1.4"
"CM","IW","Undirected","881","5.1.4"
"CR","IW","Undirected","882","5.1.4"
"JV","MA","Undirected","883","5.1.4"
"EN","MA","Undirected","884","5.1.4"
"EN","JV","Undirected","885","5.1.4"
"EN","JA","Undirected","886","5.1.6"
"EN","JA","Undirected","887","5.1.6"
"EN","JV","Undirected","888","5.1.6"
"JA","JV","Undirected","889","5.1.6"
"BO","EN","Undirected","890","5.1.7"
"CR","EN","Undirected","891","5.1.7"
"CM","EN","Undirected","892","5.1.7"
"BO","CR","Undirected","893","5.1.7"
"BO","CM","Undirected","894","5.1.7"
"CM","CR","Undirected","895","5.1.7"
"BO","EN","Undirected","896","5.1.7"
"CR","EN","Undirected","897","5.1.7"
"CM","EN","Undirected","898","5.1.7"
"EN","GA","Undirected","899","5.1.7"
"BO","CR","Undirected","900","5.1.7"
"BO","CM","Undirected","901","5.1.7"
"BO","GA","Undirected","902","5.1.7"
"CM","CR","Undirected","903","5.1.7"
"CR","GA","Undirected","904","5.1.7"
"CM","GA","Undirected","905","5.1.7"
"GA","MA","Undirected","906","5.1.8"
"CM","EN","Undirected","907","5.1.8"
"EN","JV","Undirected","908","5.1.9"
"EN","GA","Undirected","909","5.1.11"
"BO","JV","Undirected","910","5.1.11"
"CR","EN","Undirected","911","5.1.13"
"BO","CR","Undirected","912","5.1.14"
"BO","EN","Undirected","913","5.1.14"
"CR","GA","Undirected","914","5.1.15"
"XA","XB","Undirected","915","5.1.16"
"BX","XA","Undirected","916","5.1.16"
"BY","XA","Undirected","917","5.1.16"
"BX","XB","Undirected","918","5.1.16"
"BY","XB","Undirected","919","5.1.16"
"BX","BY","Undirected","920","5.1.16"
"XA","XB","Undirected","921","5.1.16"
"CM","EN","Undirected","922","5.1.17"
"CR","EN","Undirected","923","5.1.17"
"CM","CR","Undirected","924","5.1.17"
"CM","EN","Undirected","925","5.1.18"
"BO","EN","Undirected","926","5.1.18"
"CR","EN","Undirected","927","5.1.18"
"EN","FE","Undirected","928","5.1.18"
"BO","CM","Undirected","929","5.1.18"
"CM","CR","Undirected","930","5.1.18"
"CM","FE","Undirected","931","5.1.18"
"BO","CR","Undirected","932","5.1.18"
"BO","FE","Undirected","933","5.1.18"
"CR","FE","Undirected","934","5.1.18"
"EN","JV","Undirected","935","5.1.18"
"JA","JV","Undirected","936","5.1.18"
"JA","JV","Undirected","937","5.1.19"
"EN","MA","Undirected","938","5.1.19"
"EN","MA","Undirected","939","5.1.21"
"CR","EN","Undirected","940","5.1.21"
"BO","EN","Undirected","941","5.1.21"
"EN","FE","Undirected","942","5.1.21"
"CM","EN","Undirected","943","5.1.21"
"EN","JO","Undirected","944","5.1.21"
"CR","MA","Undirected","945","5.1.21"
"BO","MA","Undirected","946","5.1.21"
"FE","MA","Undirected","947","5.1.21"
"CM","MA","Undirected","948","5.1.21"
"JO","MA","Undirected","949","5.1.21"
"BO","CR","Undirected","950","5.1.21"
"CR","FE","Undirected","951","5.1.21"
"CM","CR","Undirected","952","5.1.21"
"CR","JO","Undirected","953","5.1.21"
"BO","FE","Undirected","954","5.1.21"
"BO","CM","Undirected","955","5.1.21"
"BO","JO","Undirected","956","5.1.21"
"CM","FE","Undirected","957","5.1.21"
"FE","JO","Undirected","958","5.1.21"
"CM","JO","Undirected","959","5.1.21"
"EN","MA","Undirected","960","5.1.22"
"EN","GT","Undirected","961","5.1.23"
"EN","GV","Undirected","962","5.1.23"
"GT","GV","Undirected","963","5.1.23"
"JV","MA","Undirected","964","5.1.24"
"JV","MA","Undirected","965","5.3.1"
"JV","MA","Undirected","966","5.3.2"
"JV","SW","Undirected","967","5.3.2"
"JA","TH","Undirected","968","5.3.3"
"JV","MA","Undirected","969","5.3.4"
"JV","MA","Undirected","970","5.3.5"
"JV","MA","Undirected","971","5.3.6"
"JV","MA","Undirected","972","5.3.7"
"JV","TH","Undirected","973","5.3.8"
"JA","JV","Undirected","974","5.3.9"
"JV","MA","Undirected","975","5.3.9"
"JA","MA","Undirected","976","5.3.9"
"JA","JV","Undirected","977","5.3.10"
"JV","MA","Undirected","978","5.3.10"
"JA","MA","Undirected","979","5.3.10"
"CX","JA","Undirected","980","5.3.10"
"BQ","CX","Undirected","981","5.3.10"
"BQ","NI","Undirected","982","5.3.10"
"BQ","DG","Undirected","983","5.3.10"
"MG","NI","Undirected","984","5.3.10"
"MA","NI","Undirected","985","5.3.10"
"MA","MG","Undirected","986","5.3.10"
"JA","JV","Undirected","987","5.3.10"
"JA","JV","Undirected","988","5.3.11"
"BQ","CX","Undirected","989","5.3.12"
"BQ","MA","Undirected","990","5.3.12"
"CX","MA","Undirected","991","5.3.12"
"DG","MA","Undirected","992","5.3.12"
"BQ","NI","Undirected","993","5.3.12"
"GI","MA","Undirected","994","5.3.12"
"DG","GI","Undirected","995","5.3.12"
"GI","MA","Undirected","996","5.5.3"
"CO","MA","Undirected","997","5.5.4"
"CO","GI","Undirected","998","5.5.4"
"CO","JV","Undirected","999","5.5.4"
"CO","MG","Undirected","1000","5.5.4"
"GI","MA","Undirected","1001","5.5.4"
"JV","MA","Undirected","1002","5.5.4"
"MA","MG","Undirected","1003","5.5.4"
"GI","JV","Undirected","1004","5.5.4"
"GI","MG","Undirected","1005","5.5.4"
"JV","MG","Undirected","1006","5.5.4"
"GI","MA","Undirected","1007","5.5.6"
"CO","GI","Undirected","1008","5.5.6"
"CO","MA","Undirected","1009","5.5.6"
"JV","MA","Undirected","1010","5.5.7"
"JV","MA","Undirected","1011","5.5.8"
"GI","MA","Undirected","1012","5.6.1"
"CO","MA","Undirected","1013","5.6.1"
"AZ","TH","Undirected","1014","5.6.1"
"CO","MA","Undirected","1015","5.6.2"
"JV","MA","Undirected","1016","5.6.2"
"GI","MA","Undirected","1017","5.6.2"
"MA","MG","Undirected","1018","5.6.2"
"CO","JV","Undirected","1019","5.6.2"
"CO","GI","Undirected","1020","5.6.2"
"CO","MG","Undirected","1021","5.6.2"
"GI","JV","Undirected","1022","5.6.2"
"JV","MG","Undirected","1023","5.6.2"
"GI","MG","Undirected","1024","5.6.2"
"BQ","GI","Undirected","1025","5.6.2"
"BQ","JV","Undirected","1026","5.7.1"
"JV","MA","Undirected","1027","5.7.1"
"JV","MA","Undirected","1028","5.7.1"
"CO","MA","Undirected","1029","5.7.1"
"CO","JV","Undirected","1030","5.7.1"
"JV","MA","Undirected","1031","5.7.1"
"CO","JV","Undirected","1032","5.8.1"
"CO","JV","Undirected","1033","5.8.2"
"BQ","JV","Undirected","1034","5.8.3"
"CO","JV","Undirected","1035","5.8.3"
"CO","MA","Undirected","1036","5.9.1"
"CY","JV","Undirected","1037","5.9.2"
"CY","CZ","Undirected","1038","5.9.2"
"CY","DJ","Undirected","1039","5.9.2"
"DJ","JV","Undirected","1040","5.9.2"
"MA","TH","Undirected","1041","5.9.4"
"CO","MA","Undirected","1042","5.9.4"
"CO","JV","Undirected","1043","5.9.5"
"JV","MA","Undirected","1044","5.9.5"
"CO","MA","Undirected","1045","5.9.5"
"DJ","MA","Undirected","1046","5.9.5"
"CY","DJ","Undirected","1047","5.9.5"
